t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
10.8427,2.067,3.492,0.630,23.612,0.000,0.000
10.8766,2.067,3.492,0.630,23.612,0.000,0.000
10.9083,2.067,3.492,0.630,23.612,0.000,0.000
10.9326,2.067,3.492,0.630,23.612,0.000,0.000
10.9749,2.067,3.492,0.630,23.612,0.000,0.000
11.0085,2.067,3.494,0.630,23.455,0.000,0.000
11.0409,2.067,3.492,0.630,23.612,0.000,0.000
11.0761,2.067,3.494,0.630,23.455,0.000,0.000
11.1098,2.067,3.494,0.630,23.455,0.000,0.000
11.1415,2.067,3.492,0.630,23.612,0.000,0.000
11.1762,2.067,3.494,0.630,23.455,0.000,0.000
11.2087,2.067,3.492,0.630,23.612,0.000,0.000
11.2455,2.067,3.494,0.630,23.455,0.000,0.000
11.2744,2.067,3.494,0.630,23.455,0.000,0.000
11.3083,2.067,3.492,0.630,23.612,0.000,0.000
11.3444,2.067,3.494,0.630,23.455,0.000,0.000
11.3752,2.067,3.492,0.630,23.612,0.000,0.000
11.4081,2.067,3.494,0.630,23.455,0.000,0.000
11.4443,2.067,3.492,0.630,23.612,0.000,0.000
11.4757,2.067,3.494,0.630,23.455,0.000,0.000
11.5130,2.067,3.492,0.630,23.612,0.000,0.000
11.5422,2.067,3.494,0.630,23.455,0.000,0.000
11.5650,2.067,3.494,0.630,23.455,0.000,0.000
11.6091,2.067,3.492,0.630,23.612,0.000,0.000
11.6439,2.067,3.652,0.630,23.612,0.000,0.000
11.6775,2.067,3.654,0.630,23.455,0.000,0.000
11.7107,2.067,3.652,0.630,23.612,0.000,0.000
11.7397,2.067,3.652,0.630,23.612,0.000,0.000
11.7792,2.067,3.492,0.630,23.612,0.000,0.000
11.8091,2.067,3.494,0.630,23.455,0.000,0.000
11.8313,2.067,3.494,0.630,23.455,0.000,0.000
11.8779,2.067,3.494,0.630,23.455,0.000,0.000
11.9003,2.067,3.494,0.630,23.455,0.000,0.000
11.9430,2.067,3.492,0.630,23.612,0.000,0.000
12.1863,2.793,3.022,5.667,22.982,0.000,0.000
12.2191,2.793,3.022,5.667,22.982,0.000,0.000
12.2496,3.705,2.557,8.815,22.038,0.000,0.000
12.2834,4.312,2.091,11.019,21.093,0.000,0.000
12.3127,4.312,2.091,11.019,21.093,0.000,0.000
12.3477,6.466,-0.407,16.686,17.158,0.000,0.000
