time_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
172.7997,-0.526,43.496,-0.156,23.499,0.000,0.000
172.8670,-0.524,43.496,-0.157,23.499,0.000,0.000
172.9111,-0.526,43.496,-0.156,23.499,0.000,0.000
172.9771,-0.677,43.495,-0.313,23.498,0.000,0.000
173.0241,-0.677,43.495,-0.313,23.498,0.000,0.000
173.0721,-0.677,43.495,-0.313,23.498,0.000,0.000
173.1410,-0.677,43.495,-0.313,23.498,0.000,0.000
173.2103,-0.677,43.495,-0.313,23.498,0.000,0.000
173.2555,-0.679,43.495,-0.315,23.498,0.000,0.000
173.3289,-0.679,43.495,-0.315,23.498,0.000,0.000
173.3751,-0.679,43.495,-0.315,23.498,0.000,0.000
173.4195,-0.680,43.495,-0.313,23.498,0.000,0.000
173.4895,-0.861,43.490,-0.315,23.498,0.000,0.000
173.5340,-0.861,43.490,-0.315,23.498,0.000,0.000
173.6047,-0.861,43.490,-0.315,23.498,0.000,0.000
173.6592,-0.837,43.492,-0.473,23.495,0.000,0.000
173.7336,-0.677,43.495,-0.313,23.498,0.000,0.000
173.7924,-0.679,43.495,-0.315,23.498,0.000,0.000
173.8652,-0.680,43.495,-0.313,23.498,0.000,0.000
173.9160,-0.684,43.494,-0.313,23.498,0.000,0.000
173.9617,-0.684,43.494,-0.313,23.498,0.000,0.000
174.0088,-0.840,43.492,-0.470,23.495,0.000,0.000
174.0536,-0.837,43.492,-0.467,23.495,0.000,0.000
174.1185,-0.840,43.492,-0.470,23.495,0.000,0.000
174.1635,-0.840,43.492,-0.470,23.495,0.000,0.000
174.2300,-0.840,43.492,-0.470,23.495,0.000,0.000
174.2793,-0.655,43.494,-0.470,23.495,0.000,0.000
174.3229,-0.498,43.497,-0.313,23.498,0.000,0.000
174.3660,-0.527,43.496,-0.157,23.499,0.000,0.000
174.4294,-0.525,43.496,-0.158,23.499,0.000,0.000
174.4782,-0.525,43.496,-0.158,23.499,0.000,0.000
174.5216,-0.524,43.496,-0.157,23.499,0.000,0.000
174.5942,-0.524,43.496,-0.157,23.499,0.000,0.000
174.6409,-0.521,43.496,-0.158,23.499,0.000,0.000
174.7084,-0.524,43.496,-0.157,23.499,0.000,0.000
174.7570,-0.524,43.496,-0.157,23.499,0.000,0.000
174.8296,-0.524,43.496,-0.157,23.499,0.000,0.000
174.8731,-0.524,43.496,-0.157,23.499,0.000,0.000
174.9194,-0.524,43.496,-0.157,23.499,0.000,0.000
174.9890,-0.524,43.496,-0.157,23.499,0.000,0.000
175.0338,-0.521,43.496,-0.158,23.499,0.000,0.000
175.1073,-0.521,43.496,-0.158,23.499,0.000,0.000
175.1782,-0.861,43.490,-0.315,23.498,0.000,0.000
175.2470,-0.837,43.492,-0.473,23.495,0.000,0.000
175.3143,-0.837,43.492,-0.473,23.495,0.000,0.000
175.3822,-0.833,43.492,-0.470,23.495,0.000,0.000
175.4310,-0.833,43.492,-0.470,23.495,0.000,0.000
175.4986,-0.833,43.492,-0.470,23.495,0.000,0.000
175.5457,-0.833,43.492,-0.470,23.495,0.000,0.000
175.5897,-0.837,43.492,-0.470,23.495,0.000,0.000
175.6350,-0.837,43.492,-0.470,23.495,0.000,0.000
175.7093,-0.837,43.492,-0.470,23.495,0.000,0.000
175.7628,-0.837,43.492,-0.470,23.495,0.000,0.000
175.8118,-0.837,43.492,-0.470,23.495,0.000,0.000
175.8578,-0.837,43.492,-0.470,23.495,0.000,0.000
175.9014,-0.837,43.492,-0.467,23.495,0.000,0.000
175.9664,-0.682,43.495,-0.311,23.498,0.000,0.000
176.0146,-0.682,43.495,-0.311,23.498,0.000,0.000
176.0576,-0.526,43.496,-0.156,23.499,0.000,0.000
176.1007,-0.526,43.496,-0.156,23.499,0.000,0.000
176.1689,-0.527,43.496,-0.157,23.499,0.000,0.000
176.2176,-0.527,43.496,-0.157,23.499,0.000,0.000
176.2908,-0.527,43.496,-0.157,23.499,0.000,0.000
176.3393,-0.524,43.496,-0.157,23.499,0.000,0.000
176.4049,-0.524,43.496,-0.157,23.499,0.000,0.000
176.4497,-0.524,43.496,-0.157,23.499,0.000,0.000
176.5159,-0.524,43.496,-0.157,23.499,0.000,0.000
176.5818,-0.524,43.496,-0.157,23.499,0.000,0.000
176.6256,-0.524,43.496,-0.157,23.499,0.000,0.000
176.6744,-0.524,43.496,-0.157,23.499,0.000,0.000
176.7446,-0.524,43.496,-0.157,23.499,0.000,0.000
176.8124,-0.655,43.494,-0.473,23.495,0.000,0.000
176.8575,-0.837,43.492,-0.470,23.495,0.000,0.000
176.9012,-0.837,43.492,-0.470,23.495,0.000,0.000
176.9666,-0.837,43.492,-0.470,23.495,0.000,0.000
177.0137,-0.834,43.492,-0.467,23.495,0.000,0.000
177.0574,-0.834,43.492,-0.467,23.495,0.000,0.000
177.1002,-0.834,43.492,-0.467,23.495,0.000,0.000
177.1654,-0.833,43.492,-0.470,23.495,0.000,0.000
177.2097,-0.837,43.492,-0.470,23.495,0.000,0.000
177.2759,-0.840,43.492,-0.473,23.495,0.000,0.000
177.3417,-0.840,43.492,-0.473,23.495,0.000,0.000
177.4081,-0.840,43.492,-0.473,23.495,0.000,0.000
177.4545,-0.840,43.492,-0.473,23.495,0.000,0.000
177.5225,-0.866,43.490,-0.315,23.498,0.000,0.000
177.5658,-0.866,43.490,-0.315,23.498,0.000,0.000
177.6293,-0.526,43.496,-0.156,23.499,0.000,0.000
177.6790,-0.526,43.496,-0.156,23.499,0.000,0.000
177.7272,-0.526,43.496,-0.156,23.499,0.000,0.000
177.7775,-0.682,43.495,-0.311,23.498,0.000,0.000
177.8537,-0.682,43.495,-0.311,23.498,0.000,0.000
177.8972,-0.682,43.495,-0.311,23.498,0.000,0.000
177.9658,-0.682,43.495,-0.311,23.498,0.000,0.000
178.0138,-0.678,43.495,-0.311,23.498,0.000,0.000
178.0577,-0.678,43.495,-0.311,23.498,0.000,0.000
178.1015,-0.678,43.495,-0.311,23.498,0.000,0.000
178.1746,-0.495,43.497,-0.311,23.498,0.000,0.000
178.2444,-0.495,43.497,-0.311,23.498,0.000,0.000
178.3120,-0.497,43.497,-0.313,23.498,0.000,0.000
178.3584,-0.497,43.497,-0.313,23.498,0.000,0.000
178.4068,-0.497,43.497,-0.315,23.498,0.000,0.000
178.4749,-0.497,43.497,-0.315,23.498,0.000,0.000
178.5172,-0.837,43.492,-0.473,23.495,0.000,0.000
178.5825,-0.861,43.490,-0.315,23.498,0.000,0.000
178.6480,-0.861,43.490,-0.315,23.498,0.000,0.000
178.6914,-0.861,43.490,-0.315,23.498,0.000,0.000
178.7377,-0.861,43.490,-0.315,23.498,0.000,0.000
178.8040,-0.861,43.490,-0.315,23.498,0.000,0.000
178.8496,-0.703,43.492,-0.158,23.499,0.000,0.000
178.9149,-0.708,43.492,-0.158,23.499,0.000,0.000
178.9589,-0.707,43.492,-0.157,23.499,0.000,0.000
179.0076,-0.707,43.492,-0.157,23.499,0.000,0.000
179.0743,-0.708,43.492,-0.158,23.499,0.000,0.000
179.1239,-0.708,43.492,-0.158,23.499,0.000,0.000
179.1902,-0.708,43.492,-0.158,23.499,0.000,0.000
179.2581,-0.708,43.492,-0.158,23.499,0.000,0.000
179.3265,-0.525,43.496,-0.158,23.499,0.000,0.000
179.3950,-0.496,43.497,-0.311,23.498,0.000,0.000
179.4405,-0.496,43.497,-0.311,23.498,0.000,0.000
179.5070,-0.496,43.497,-0.311,23.498,0.000,0.000
179.5563,-0.496,43.497,-0.311,23.498,0.000,0.000
179.6253,-0.496,43.497,-0.311,23.498,0.000,0.000
179.6996,-0.496,43.497,-0.311,23.498,0.000,0.000
179.7516,-0.650,43.495,-0.467,23.495,0.000,0.000
179.8278,-0.650,43.495,-0.467,23.495,0.000,0.000
179.8962,-0.650,43.495,-0.467,23.495,0.000,0.000
179.9453,-0.650,43.495,-0.467,23.495,0.000,0.000
180.0128,-0.650,43.495,-0.467,23.495,0.000,0.000
180.0789,-0.650,43.495,-0.467,23.495,0.000,0.000
180.1251,-0.650,43.495,-0.467,23.495,0.000,0.000
180.1960,-0.650,43.495,-0.467,23.495,0.000,0.000
180.2423,-0.653,43.494,-0.470,23.495,0.000,0.000
180.3089,-0.864,43.490,-0.313,23.498,0.000,0.000
180.3552,-0.864,43.490,-0.313,23.498,0.000,0.000
180.4230,-0.864,43.490,-0.313,23.498,0.000,0.000
180.4676,-0.864,43.490,-0.313,23.498,0.000,0.000
180.5353,-0.861,43.490,-0.315,23.498,0.000,0.000
180.5809,-0.861,43.490,-0.315,23.498,0.000,0.000
180.6249,-0.861,43.490,-0.315,23.498,0.000,0.000
180.6690,-0.708,43.492,-0.158,23.499,0.000,0.000
180.7340,-0.708,43.492,-0.158,23.499,0.000,0.000
180.7802,-0.708,43.492,-0.158,23.499,0.000,0.000
180.8273,-0.708,43.492,-0.158,23.499,0.000,0.000
180.8710,-0.866,43.490,-0.315,23.498,0.000,0.000
180.9390,-0.869,43.490,-0.313,23.498,0.000,0.000
180.9824,-0.869,43.490,-0.313,23.498,0.000,0.000
181.0477,-0.682,43.495,-0.311,23.498,0.000,0.000
181.1123,-0.652,43.495,-0.467,23.495,0.000,0.000
181.1571,-0.652,43.495,-0.467,23.495,0.000,0.000
181.2243,-0.652,43.495,-0.467,23.495,0.000,0.000
181.2665,-0.496,43.497,-0.311,23.498,0.000,0.000
181.3332,-0.496,43.497,-0.311,23.498,0.000,0.000
181.3826,-0.496,43.497,-0.311,23.498,0.000,0.000
181.4303,-0.495,43.497,-0.311,23.498,0.000,0.000
181.4783,-0.495,43.497,-0.311,23.498,0.000,0.000
181.5254,-0.495,43.497,-0.311,23.498,0.000,0.000
181.5724,-0.495,43.497,-0.313,23.498,0.000,0.000
181.6457,-0.495,43.497,-0.313,23.498,0.000,0.000
181.7231,-0.495,43.497,-0.313,23.498,0.000,0.000
181.7937,-0.495,43.497,-0.313,23.498,0.000,0.000
181.8593,-0.520,43.496,-0.157,23.499,0.000,0.000
181.9060,-0.677,43.495,-0.313,23.498,0.000,0.000
181.9545,-0.861,43.490,-0.315,23.498,0.000,0.000
182.0012,-0.864,43.490,-0.313,23.498,0.000,0.000
182.0438,-0.864,43.490,-0.313,23.498,0.000,0.000
182.0895,-0.864,43.490,-0.313,23.498,0.000,0.000
182.1321,-0.864,43.490,-0.313,23.498,0.000,0.000
182.1972,-0.864,43.490,-0.313,23.498,0.000,0.000
182.2438,-0.707,43.492,-0.157,23.499,0.000,0.000
182.2896,-0.869,43.490,-0.313,23.498,0.000,0.000
182.3345,-0.869,43.490,-0.313,23.498,0.000,0.000
182.3871,-0.869,43.490,-0.313,23.498,0.000,0.000
182.4326,-0.869,43.490,-0.313,23.498,0.000,0.000
182.4777,-0.869,43.490,-0.313,23.498,0.000,0.000
182.5237,-0.712,43.492,-0.157,23.499,0.000,0.000
182.5662,-0.684,43.494,-0.313,23.498,0.000,0.000
182.6105,-0.498,43.497,-0.313,23.498,0.000,0.000
182.6572,-0.497,43.497,-0.313,23.498,0.000,0.000
182.7012,-0.497,43.497,-0.313,23.498,0.000,0.000
182.7458,-0.497,43.497,-0.313,23.498,0.000,0.000
182.8133,-0.497,43.497,-0.313,23.498,0.000,0.000
182.8591,-0.497,43.497,-0.313,23.498,0.000,0.000
182.9036,-0.497,43.497,-0.313,23.498,0.000,0.000
182.9478,-0.652,43.494,-0.470,23.495,0.000,0.000
182.9918,-0.652,43.494,-0.470,23.495,0.000,0.000
183.0598,-0.652,43.494,-0.470,23.495,0.000,0.000
183.1054,-0.652,43.494,-0.470,23.495,0.000,0.000
183.1515,-0.652,43.494,-0.470,23.495,0.000,0.000
183.1951,-0.677,43.495,-0.313,23.498,0.000,0.000
183.2403,-0.677,43.495,-0.313,23.498,0.000,0.000
183.2841,-0.679,43.495,-0.315,23.498,0.000,0.000
183.3572,-0.679,43.495,-0.315,23.498,0.000,0.000
183.4034,-0.864,43.490,-0.313,23.498,0.000,0.000
183.4512,-0.864,43.490,-0.313,23.498,0.000,0.000
183.4954,-0.864,43.490,-0.313,23.498,0.000,0.000
183.5415,-0.864,43.490,-0.313,23.498,0.000,0.000
183.5837,-0.707,43.492,-0.157,23.499,0.000,0.000
183.6531,-0.707,43.492,-0.157,23.499,0.000,0.000
183.7262,-0.707,43.492,-0.157,23.499,0.000,0.000
183.7990,-0.712,43.492,-0.157,23.499,0.000,0.000
183.8481,-0.712,43.492,-0.157,23.499,0.000,0.000
183.8975,-0.712,43.492,-0.157,23.499,0.000,0.000
183.9678,-0.712,43.492,-0.157,23.499,0.000,0.000
184.0194,-0.684,43.494,-0.313,23.498,0.000,0.000
184.0669,-0.684,43.494,-0.313,23.498,0.000,0.000
184.1367,-0.684,43.494,-0.313,23.498,0.000,0.000
184.2005,-0.498,43.497,-0.313,23.498,0.000,0.000
184.2462,-0.499,43.497,-0.315,23.498,0.000,0.000
184.2922,-0.499,43.497,-0.315,23.498,0.000,0.000
184.3355,-0.499,43.497,-0.315,23.498,0.000,0.000
184.3796,-0.499,43.497,-0.315,23.498,0.000,0.000
184.4446,-0.657,43.494,-0.473,23.495,0.000,0.000
184.4872,-0.657,43.494,-0.473,23.495,0.000,0.000
184.5303,-0.655,43.494,-0.473,23.495,0.000,0.000
184.5756,-0.652,43.494,-0.470,23.495,0.000,0.000
184.6243,-0.652,43.494,-0.470,23.495,0.000,0.000
184.6683,-0.677,43.495,-0.313,23.498,0.000,0.000
184.7120,-0.677,43.495,-0.313,23.498,0.000,0.000
184.7576,-0.677,43.495,-0.313,23.498,0.000,0.000
184.8006,-0.677,43.495,-0.313,23.498,0.000,0.000
184.8447,-0.678,43.495,-0.311,23.498,0.000,0.000
184.8912,-0.680,43.495,-0.313,23.498,0.000,0.000
184.9411,-0.864,43.490,-0.313,23.498,0.000,0.000
184.9840,-0.864,43.490,-0.313,23.498,0.000,0.000
185.0279,-0.864,43.490,-0.313,23.498,0.000,0.000
185.0943,-0.864,43.490,-0.313,23.498,0.000,0.000
185.1401,-0.707,43.492,-0.157,23.499,0.000,0.000
185.1833,-0.861,43.490,-0.311,23.498,0.000,0.000
185.2328,-0.861,43.490,-0.311,23.498,0.000,0.000
185.3029,-0.867,43.490,-0.311,23.498,0.000,0.000
185.3707,-0.867,43.490,-0.311,23.498,0.000,0.000
185.4400,-0.837,43.492,-0.467,23.495,0.000,0.000
185.4845,-0.682,43.495,-0.311,23.498,0.000,0.000
185.5534,-0.682,43.495,-0.311,23.498,0.000,0.000
185.6189,-0.682,43.495,-0.311,23.498,0.000,0.000
185.6628,-0.680,43.495,-0.313,23.498,0.000,0.000
185.7319,-0.497,43.497,-0.313,23.498,0.000,0.000
185.7989,-0.497,43.497,-0.313,23.498,0.000,0.000
185.8692,-0.497,43.497,-0.313,23.498,0.000,0.000
185.9422,-0.497,43.497,-0.313,23.498,0.000,0.000
185.9982,-0.497,43.497,-0.313,23.498,0.000,0.000
186.0650,-0.497,43.497,-0.313,23.498,0.000,0.000
186.1094,-0.499,43.497,-0.315,23.498,0.000,0.000
186.1774,-0.497,43.497,-0.315,23.498,0.000,0.000
186.2219,-0.521,43.496,-0.158,23.499,0.000,0.000
186.2904,-0.521,43.496,-0.158,23.499,0.000,0.000
186.3343,-0.679,43.495,-0.315,23.498,0.000,0.000
186.4003,-0.679,43.495,-0.315,23.498,0.000,0.000
186.4675,-0.680,43.495,-0.313,23.498,0.000,0.000
186.5187,-0.680,43.495,-0.313,23.498,0.000,0.000
186.5940,-0.680,43.495,-0.313,23.498,0.000,0.000
186.6407,-0.680,43.495,-0.313,23.498,0.000,0.000
186.7079,-0.861,43.490,-0.311,23.498,0.000,0.000
186.7524,-0.861,43.490,-0.311,23.498,0.000,0.000
188.2814,-0.861,43.490,-0.311,23.498,0.000,0.000
188.3540,-0.861,43.490,-0.311,23.498,0.000,0.000
188.4259,-0.861,43.490,-0.311,23.498,0.000,0.000
188.4983,-0.864,43.490,-0.313,23.498,0.000,0.000
188.5700,-0.864,43.490,-0.313,23.498,0.000,0.000
188.6474,-0.840,43.492,-0.470,23.495,0.000,0.000
188.7206,-0.840,43.492,-0.470,23.495,0.000,0.000
188.7710,-0.684,43.494,-0.313,23.498,0.000,0.000
188.8325,-0.684,43.494,-0.313,23.498,0.000,0.000
188.8962,-0.680,43.495,-0.313,23.498,0.000,0.000
188.9738,-0.680,43.495,-0.313,23.498,0.000,0.000
189.0239,-0.680,43.495,-0.313,23.498,0.000,0.000
189.0960,-0.497,43.497,-0.313,23.498,0.000,0.000
189.1692,-0.497,43.497,-0.313,23.498,0.000,0.000
189.2209,-0.497,43.497,-0.313,23.498,0.000,0.000
189.2689,-0.497,43.497,-0.313,23.498,0.000,0.000
189.3342,-0.497,43.497,-0.313,23.498,0.000,0.000
189.3990,-0.497,43.497,-0.313,23.498,0.000,0.000
189.4438,-0.524,43.496,-0.157,23.499,0.000,0.000
189.5605,-0.520,43.496,-0.157,23.499,0.000,0.000
189.6304,-0.520,43.496,-0.157,23.499,0.000,0.000
189.6983,-0.520,43.496,-0.157,23.499,0.000,0.000
189.7692,-0.678,43.495,-0.311,23.498,0.000,0.000
189.8382,-0.677,43.495,-0.313,23.498,0.000,0.000
189.8838,-0.679,43.495,-0.315,23.498,0.000,0.000
189.9500,-0.679,43.495,-0.315,23.498,0.000,0.000
190.0201,-0.679,43.495,-0.315,23.498,0.000,0.000
190.0918,-0.679,43.495,-0.315,23.498,0.000,0.000
190.1614,-0.861,43.490,-0.315,23.498,0.000,0.000
190.2288,-0.861,43.490,-0.315,23.498,0.000,0.000
190.2757,-0.861,43.490,-0.315,23.498,0.000,0.000
190.3447,-0.864,43.490,-0.313,23.498,0.000,0.000
190.4116,-0.864,43.490,-0.313,23.498,0.000,0.000
190.4605,-0.837,43.492,-0.470,23.495,0.000,0.000
190.5310,-0.837,43.492,-0.470,23.495,0.000,0.000
190.6477,-0.497,43.497,-0.313,23.498,0.000,0.000
190.6957,-0.496,43.497,-0.311,23.498,0.000,0.000
190.7418,-0.496,43.497,-0.311,23.498,0.000,0.000
190.8123,-0.157,43.499,-0.157,23.499,0.000,0.000
190.8587,0.029,43.499,-0.157,23.499,0.000,0.000
190.9290,0.026,43.499,-0.158,23.499,0.000,0.000
190.9763,0.183,43.499,0.000,23.500,0.000,0.000
191.0487,0.183,43.499,0.000,23.500,0.000,0.000
191.0985,0.370,43.497,0.000,23.500,0.000,0.000
191.1495,0.183,43.499,0.000,23.500,0.000,0.000
191.2316,0.209,43.496,-0.158,23.499,0.000,0.000
195.8022,-19.836,27.586,-0.258,23.499,0.000,0.000
196.0219,-5.221,43.186,-2.800,23.333,0.000,0.000
196.1192,5.308,39.928,-5.208,22.916,0.000,0.000
196.1711,-6.263,22.094,-21.600,9.257,0.000,0.000
196.2477,38.022,-2.347,20.361,-11.734,0.000,0.000
196.3029,40.379,-6.207,20.901,-10.743,0.000,0.000
196.3560,40.311,-14.508,20.556,-11.389,0.000,0.000
196.4367,39.099,-18.195,19.953,-12.415,0.000,0.000
196.5004,38.658,-19.162,19.684,-12.837,0.000,0.000
196.8177,36.636,-22.673,21.394,-9.724,0.000,0.000
196.9212,-16.355,-14.989,-23.190,3.807,0.000,0.000
197.0442,-42.436,5.231,-22.497,6.792,0.000,0.000
197.4080,-12.159,13.794,5.700,22.798,0.000,0.000
197.7516,-15.736,18.804,3.776,23.195,0.000,0.000
197.8034,-36.480,11.461,-17.045,16.178,0.000,0.000
197.8825,-41.043,6.608,-21.315,9.896,0.000,0.000
197.9342,-42.498,9.276,-22.926,5.162,0.000,0.000
197.9889,-38.746,16.318,-23.202,3.734,0.000,0.000
198.0409,-31.005,22.912,-23.053,4.561,0.000,0.000
198.4664,-32.439,28.889,-18.297,14.747,0.000,0.000
198.5411,-10.814,12.390,6.372,22.620,0.000,0.000
198.6184,-0.619,5.867,15.588,17.586,0.000,0.000
198.7854,14.880,5.531,5.053,22.950,0.000,0.000
198.8424,11.749,12.476,-5.327,22.888,0.000,0.000
198.8988,-4.790,1.253,-13.404,19.302,0.000,0.000
198.9785,-20.128,-4.004,-17.389,15.808,0.000,0.000
199.0356,-33.274,-1.300,-19.465,13.167,0.000,0.000
199.3837,-28.137,25.381,-8.436,21.934,0.000,0.000
199.4370,24.334,34.776,17.085,16.136,0.000,0.000
199.5132,39.023,18.450,22.254,7.550,0.000,0.000
199.5662,42.279,10.232,22.816,5.628,0.000,0.000
199.9367,35.162,9.652,16.469,16.763,0.000,0.000
199.9903,9.831,12.625,-7.733,22.191,0.000,0.000
200.0670,0.320,7.540,-18.372,14.654,0.000,0.000
200.2394,0.369,4.741,-13.164,19.467,0.000,0.000
200.4178,-8.232,5.970,1.481,23.453,0.000,0.000
200.4906,-0.305,5.207,14.978,18.108,0.000,0.000
200.5653,3.534,1.267,18.212,14.852,0.000,0.000
200.6176,5.026,-0.219,18.305,14.737,0.000,0.000
200.8257,6.398,1.386,10.716,20.914,0.000,0.000
200.8803,-18.213,14.119,-0.546,23.494,0.000,0.000
201.0170,-24.581,13.684,-6.648,22.540,0.000,0.000
201.3364,-7.118,4.445,-0.978,23.480,0.000,0.000
201.6139,-11.848,6.739,-0.909,23.482,0.000,0.000
201.6653,-14.338,6.769,-3.077,23.298,0.000,0.000
201.7411,-17.494,5.936,-6.437,22.601,0.000,0.000
201.7923,-21.638,4.801,-10.169,21.186,0.000,0.000
201.8651,-33.094,7.896,-15.595,17.580,0.000,0.000
201.9236,-38.820,15.123,-18.849,14.034,0.000,0.000
202.2561,-25.942,33.963,-10.842,20.850,0.000,0.000
202.3070,6.269,42.161,7.678,22.210,0.000,0.000
202.3865,29.234,31.580,18.140,14.939,0.000,0.000
202.4377,38.067,21.046,20.446,11.586,0.000,0.000
202.5155,38.142,14.586,18.145,14.933,0.000,0.000
202.5904,33.436,13.132,14.228,18.704,0.000,0.000
202.6428,27.469,15.279,8.588,21.875,0.000,0.000
202.7676,19.384,16.468,0.657,23.491,0.000,0.000
202.8981,-9.977,3.451,-5.296,22.896,0.000,0.000
202.9520,-0.117,3.925,-10.451,21.048,0.000,0.000
203.0268,5.499,11.298,-12.580,19.849,0.000,0.000
203.1690,-13.354,3.742,-6.580,22.560,0.000,0.000
203.2529,-17.099,13.405,0.167,23.499,0.000,0.000
203.3100,-1.276,4.088,5.972,22.728,0.000,0.000
203.3902,14.572,2.033,9.664,21.421,0.000,0.000
203.4457,26.568,6.960,11.726,20.366,0.000,0.000
203.5260,-5.097,10.769,12.791,19.714,0.000,0.000
203.5871,-6.806,27.441,11.869,20.282,0.000,0.000
203.6730,-15.876,29.035,3.275,23.271,0.000,0.000
203.7270,-25.069,29.966,-6.479,22.589,0.000,0.000
203.8067,-31.085,29.426,-14.178,18.741,0.000,0.000
203.8830,-29.192,31.276,-18.676,14.264,0.000,0.000
203.9351,-22.730,32.069,-20.055,12.249,0.000,0.000
204.0095,-16.475,32.025,-20.001,12.338,0.000,0.000
204.1612,-13.054,39.733,-12.758,19.735,0.000,0.000
204.2381,0.543,43.108,3.186,23.283,0.000,0.000
204.2885,11.907,37.846,15.004,18.087,0.000,0.000
204.3650,24.730,33.897,18.053,15.044,0.000,0.000
204.4172,35.147,25.477,18.175,14.897,0.000,0.000
204.4981,37.174,15.853,17.175,16.040,0.000,0.000
204.5511,30.706,16.541,11.141,20.691,0.000,0.000
204.6256,22.668,19.695,2.997,23.308,0.000,0.000
204.6764,15.484,22.923,-4.516,23.062,0.000,0.000
204.8015,7.898,9.767,-7.790,22.171,0.000,0.000
204.8537,-13.959,2.137,-9.292,21.585,0.000,0.000
204.9048,-17.108,2.328,-10.287,21.129,0.000,0.000
204.9568,-15.273,1.636,-10.454,21.046,0.000,0.000
205.0336,-4.259,2.388,-8.360,21.963,0.000,0.000
205.0872,10.154,10.047,-5.145,22.930,0.000,0.000
205.1425,18.498,29.398,-0.610,23.492,0.000,0.000
205.1922,9.849,42.365,4.999,22.962,0.000,0.000
205.2685,-6.957,32.858,9.501,21.494,0.000,0.000
205.3438,-8.206,15.536,11.114,20.706,0.000,0.000
205.4438,4.835,2.746,6.045,22.709,0.000,0.000
205.4961,19.449,17.616,0.333,23.498,0.000,0.000
205.6888,-3.560,3.733,-0.486,23.495,0.000,0.000
205.7436,-8.733,4.768,-1.584,23.447,0.000,0.000
205.8278,-7.334,3.908,-2.646,23.351,0.000,0.000
205.8890,4.427,4.887,-3.539,23.232,0.000,0.000
206.0241,18.304,23.439,-1.696,23.439,0.000,0.000
206.0800,-16.679,16.874,2.228,23.394,0.000,0.000
206.1607,-12.706,13.034,4.609,23.044,0.000,0.000
206.2177,-9.027,8.873,5.215,22.914,0.000,0.000
206.3060,-0.095,3.518,1.606,23.445,0.000,0.000
206.3586,9.865,7.257,-1.912,23.422,0.000,0.000
206.4345,13.978,15.872,-4.699,23.025,0.000,0.000
206.5084,16.877,28.215,-2.526,23.364,0.000,0.000
206.5597,-19.822,27.930,-0.320,23.498,0.000,0.000
206.6360,-14.142,9.358,0.000,23.500,0.000,0.000
206.7159,-4.809,3.972,-0.470,23.495,0.000,0.000
206.7894,1.848,3.708,-1.252,23.467,0.000,0.000
206.8925,15.136,10.428,0.000,23.500,0.000,0.000
206.9947,-13.016,35.494,2.856,23.326,0.000,0.000
207.0484,-13.254,30.497,5.249,22.906,0.000,0.000
207.1311,-15.240,18.117,4.120,23.136,0.000,0.000
207.1847,-12.373,9.866,2.370,23.380,0.000,0.000
207.2593,-9.395,6.015,0.318,23.498,0.000,0.000
207.3110,-6.915,3.697,-2.992,23.309,0.000,0.000
207.3857,-5.547,2.905,-5.262,22.903,0.000,0.000
207.5373,-0.691,3.432,-4.066,23.146,0.000,0.000
207.6159,3.776,4.379,-2.509,23.366,0.000,0.000
207.6694,8.204,5.697,-0.946,23.481,0.000,0.000
207.7481,17.867,11.587,1.754,23.434,0.000,0.000
207.8257,24.771,22.072,4.793,23.006,0.000,0.000
207.8780,23.621,34.415,7.813,22.163,0.000,0.000
207.9524,7.426,41.958,8.320,21.978,0.000,0.000
208.0047,-7.596,35.353,7.525,22.263,0.000,0.000
208.0606,-13.121,30.004,5.550,22.835,0.000,0.000
208.1447,-19.457,32.232,-1.486,23.453,0.000,0.000
208.2055,-23.837,34.139,-7.821,22.160,0.000,0.000
208.2899,-25.121,35.444,-12.677,19.788,0.000,0.000
208.3430,-18.007,38.335,-14.242,18.693,0.000,0.000
208.3956,-9.054,38.386,-13.865,18.974,0.000,0.000
208.4414,-2.514,37.734,-12.069,20.164,0.000,0.000
208.5077,2.149,38.767,-8.569,21.882,0.000,0.000
208.5742,6.782,42.685,1.244,23.467,0.000,0.000
208.6182,10.775,41.051,10.439,21.054,0.000,0.000
208.6906,12.636,37.352,15.602,17.573,0.000,0.000
208.7602,13.589,34.645,17.979,15.133,0.000,0.000
208.8272,19.475,36.662,16.315,16.914,0.000,0.000
208.8702,25.485,35.222,13.177,19.458,0.000,0.000
208.9146,26.375,31.466,8.892,21.753,0.000,0.000
208.9837,23.055,28.638,3.812,23.189,0.000,0.000
209.0293,18.000,27.607,-1.563,23.448,0.000,0.000
209.1005,9.137,34.519,-6.836,22.484,0.000,0.000
209.1434,-7.602,41.305,-9.680,21.414,0.000,0.000
209.2137,-24.344,35.436,-10.452,21.048,0.000,0.000
209.2564,-29.557,26.806,-10.395,21.076,0.000,0.000
209.3249,-27.988,19.331,-8.171,22.034,0.000,0.000
209.3703,-24.278,16.320,-5.382,22.875,0.000,0.000
209.4179,-20.745,15.636,-2.308,23.386,0.000,0.000
209.4854,-17.582,16.303,1.088,23.475,0.000,0.000
209.5351,-15.457,18.104,3.889,23.176,0.000,0.000
209.6041,-15.363,25.488,4.490,23.067,0.000,0.000
209.6498,4.533,43.166,3.889,23.176,0.000,0.000
