Time,Position (y)
16.4667,1.59539
16.4833,1.59855
16.5,1.60174
16.5167,1.60494
16.5333,1.60816
16.55,1.6114
16.5667,1.61462
16.5833,1.61781
16.6,1.62096
16.6167,1.62374
16.6333,1.6265
16.65,1.62956
16.6667,1.6325
16.6833,1.63531
16.7,1.63769
16.7167,1.63993
16.7333,1.64296
16.75,1.64617
16.7667,1.64883
16.7833,1.65151
16.8,1.65434
16.8167,1.65697
16.8333,1.65937
16.85,1.66124
16.8667,1.66291
16.8833,1.66442
16.9,1.66575
16.9167,1.66709
16.9333,1.66807
16.95,1.66866
16.9667,1.6686
16.9833,1.66803
17,1.66717
17.0167,1.66623
17.0333,1.66519
17.05,1.66338
17.0667,1.66086
17.0833,1.65823
17.1,1.65539
17.1167,1.65191
17.1333,1.64769
17.15,1.64278
17.1667,1.63751
17.1833,1.63195
17.2,1.62531
17.2167,1.61786
17.2333,1.61033
17.25,1.60223
17.2667,1.59327
17.2833,1.58363
17.3,1.57351
17.3167,1.56261
17.3333,1.55085
17.35,1.53854
17.3667,1.53077
17.3833,1.52797
17.4,1.52475
17.4167,1.52047
17.4333,1.51474
17.45,1.51377
17.4667,1.51785
17.4833,1.52054
17.5,1.5219
17.5167,1.52196
17.5333,1.52207
17.55,1.52262
17.5667,1.52254
17.5833,1.52177
17.6,1.52026
17.6167,1.51797
17.6333,1.51487
17.65,1.51332
17.6667,1.51353
17.6833,1.51337
17.7,1.5129
17.7167,1.513
17.7333,1.51371
17.75,1.51419
17.7667,1.51464
17.7833,1.51514
17.8,1.51564
17.8167,1.51612
17.8333,1.5174
17.85,1.51902
17.8667,1.52058
17.8833,1.52247
17.9,1.52417
17.9167,1.52572
17.9333,1.52714
17.95,1.52811
17.9667,1.5288
17.9833,1.5303
18,1.53243
18.0167,1.53449
18.0333,1.53629
18.05,1.53753
18.0667,1.53807
18.0833,1.53792
18.1,1.53824
18.1167,1.53935
18.1333,1.54045
18.15,1.54156
18.1667,1.5427
18.1833,1.54405
18.2,1.54549
18.2167,1.54696
18.2333,1.54861
18.25,1.55031
18.2667,1.55207
18.2833,1.55391
18.3,1.55581
18.3167,1.55781
18.3333,1.5599
18.35,1.56206
18.3667,1.56432
18.3833,1.56665
18.4,1.56906
18.4167,1.57154
18.4333,1.57408
18.45,1.57667
18.4667,1.5793
18.4833,1.58199
18.5,1.58471
18.5167,1.58746
18.5333,1.59024
18.55,1.59305
18.5667,1.59588
18.5833,1.59872
18.6,1.60157
18.6167,1.60443
18.6333,1.60728
18.65,1.61009
18.6667,1.61287
18.6833,1.61562
18.7,1.61835
18.7167,1.62101
18.7333,1.62328
18.75,1.62551
18.7667,1.62804
18.7833,1.63044
18.8,1.63265
18.8167,1.63441
18.8333,1.63612
18.85,1.6387
18.8667,1.64145
18.8833,1.64355
18.9,1.64573
18.9167,1.64809
18.9333,1.65027
18.95,1.65222
18.9667,1.65364
18.9833,1.65489
