Time,Position (x)
21,-1.92204
21.0167,-1.93228
21.0333,-1.94291
21.05,-1.95389
21.0667,-1.96509
21.0833,-1.97163
21.1,-1.97355
21.1167,-1.97569
21.1333,-1.97804
21.15,-1.98055
21.1667,-1.98466
21.1833,-1.99042
21.2,-1.99645
21.2167,-2.00273
21.2333,-2.00938
21.25,-2.01647
21.2667,-2.0239
21.2833,-2.02944
21.3,-2.03307
21.3167,-2.03698
21.3333,-2.04111
21.35,-2.04541
21.3667,-2.04982
21.3833,-2.05445
21.4,-2.05935
21.4167,-2.06441
21.4333,-2.06777
21.45,-2.06942
21.4667,-2.07158
21.4833,-2.0742
21.5,-2.07541
21.5167,-2.07529
21.5333,-2.07536
21.55,-2.07501
21.5667,-2.07431
21.5833,-2.07386
21.6,-2.07333
21.6167,-2.07264
21.6333,-2.072
21.65,-2.07067
21.6667,-2.06863
21.6833,-2.06653
21.7,-2.06431
21.7167,-2.06179
21.7333,-2.05895
21.75,-2.05589
21.7667,-2.05258
21.7833,-2.04941
21.8,-2.04645
21.8167,-2.04344
21.8333,-2.04036
21.85,-2.03718
21.8667,-2.03394
