Time,Position (y)
20.9667,1.56718
20.9833,1.56856
21,1.5702
21.0167,1.57213
21.0333,1.57396
21.05,1.57566
21.0667,1.57748
21.0833,1.57971
21.1,1.58189
21.1167,1.58409
21.1333,1.58633
21.15,1.58861
21.1667,1.59096
21.1833,1.59337
21.2,1.5958
21.2167,1.59827
21.2333,1.60077
21.25,1.60331
21.2667,1.60585
21.2833,1.60836
21.3,1.61083
21.3167,1.61325
21.3333,1.61565
21.35,1.61802
21.3667,1.62002
21.3833,1.62214
21.4,1.62451
21.4167,1.62708
21.4333,1.62966
21.45,1.63185
21.4667,1.63437
21.4833,1.63704
21.5,1.63912
21.5167,1.64116
21.5333,1.64338
21.55,1.64543
21.5667,1.64736
21.5833,1.64876
21.6,1.64989
21.6167,1.65133
21.6333,1.65272
21.65,1.65369
21.6667,1.65432
21.6833,1.65411
21.7,1.65389
21.7167,1.654
21.7333,1.65364
21.75,1.65292
21.7667,1.65097
21.7833,1.64903
21.8,1.64754
21.8167,1.64536
21.8333,1.64288
21.85,1.63972
21.8667,1.63594
21.8833,1.63205
21.9,1.62798
21.9167,1.62315
21.9333,1.61764
21.95,1.61166
21.9667,1.60563
21.9833,1.59898
22,1.59175
22.0167,1.58447
22.0333,1.57617
22.05,1.56736
22.0667,1.55843
22.0833,1.54841
22.1,1.538
22.1167,1.53247
22.1333,1.53132
22.15,1.5294
22.1667,1.52628
22.1833,1.5222
22.2,1.52375
22.2167,1.53073
22.2333,1.5372
22.25,1.54313
22.2667,1.54747
22.2833,1.55049
22.3,1.55245
22.3167,1.55402
22.3333,1.55533
22.35,1.55533
22.3667,1.55443
22.3833,1.55292
22.4,1.55047
22.4167,1.54691
22.4333,1.54251
22.45,1.53741
22.4667,1.53103
22.4833,1.52654
22.5,1.52406
22.5167,1.52017
22.5333,1.51777
22.55,1.5172
22.5667,1.51571
22.5833,1.51286
22.6,1.51066
22.6167,1.50975
22.6333,1.50966
22.65,1.51218
22.6667,1.51583
22.6833,1.5186
22.7,1.52083
22.7167,1.52244
22.7333,1.523
22.75,1.52314
22.7667,1.52451
22.7833,1.52656
22.8,1.52796
22.8167,1.52866
22.8333,1.52972
22.85,1.53084
22.8667,1.53175
22.8833,1.53267
22.9,1.53359
22.9167,1.53479
22.9333,1.53577
22.95,1.53673
22.9667,1.53767
22.9833,1.53855
23,1.53945
23.0167,1.54007
23.0333,1.54032
23.05,1.54049
23.0667,1.54067
23.0833,1.54094
23.1,1.54132
23.1167,1.54183
23.1333,1.54248
23.15,1.54327
23.1667,1.54416
23.1833,1.54513
23.2,1.5462
23.2167,1.5483
23.2333,1.55105
23.25,1.55317
23.2667,1.55476
23.2833,1.55583
23.3,1.5563
23.3167,1.55801
23.3333,1.56095
23.35,1.56351
23.3667,1.566
23.3833,1.56853
23.4,1.5711
23.4167,1.57374
23.4333,1.57647
23.45,1.57924
23.4667,1.58204
23.4833,1.5849
23.5,1.5878
23.5167,1.59072
23.5333,1.59368
23.55,1.59666
23.5667,1.59962
23.5833,1.60258
23.6,1.60553
23.6167,1.60848
23.6333,1.6114
23.65,1.61429
23.6667,1.61716
23.6833,1.61997
23.7,1.62273
23.7167,1.62542
23.7333,1.62765
23.75,1.62992
23.7667,1.63242
23.7833,1.63462
23.8,1.63659
23.8167,1.63812
23.8333,1.63965
23.85,1.64099
23.8667,1.6418
23.8833,1.6428
23.9,1.64386
23.9167,1.64565
23.9333,1.64787
23.95,1.6489
23.9667,1.64968
23.9833,1.65101
24,1.65208
24.0167,1.65265
24.0333,1.65283
24.05,1.65266
24.0667,1.6516
24.0833,1.65042
24.1,1.64949
24.1167,1.64791
24.1333,1.64631
24.15,1.64441
24.1667,1.64195
24.1833,1.63925
24.2,1.63655
24.2167,1.63367
24.2333,1.62997
24.25,1.62603
24.2667,1.62206
24.2833,1.61739
24.3,1.61214
24.3167,1.60689
24.3333,1.6015
24.35,1.59534
24.3667,1.58834
24.3833,1.58145
24.4,1.57461
24.4167,1.56718
24.4333,1.55878
24.45,1.55009
24.4667,1.54157
24.4833,1.53248
24.5,1.52722
24.5167,1.52609
24.5333,1.52436
24.55,1.52119
24.5667,1.52301
24.5833,1.52981
24.6,1.535
24.6167,1.53983
24.6333,1.54428
24.65,1.54726
24.6667,1.54893
24.6833,1.55011
24.7,1.55066
24.7167,1.54994
24.7333,1.5487
24.75,1.54704
24.7667,1.54651
24.7833,1.54754
24.8,1.54799
24.8167,1.54727
24.8333,1.54579
24.85,1.54376
24.8667,1.54078
24.8833,1.5391
24.9,1.53864
24.9167,1.53828
24.9333,1.53828
24.95,1.53776
24.9667,1.53643
24.9833,1.53405
25,1.53174
25.0167,1.52961
25.0333,1.52774
25.05,1.52617
25.0667,1.52412
25.0833,1.52187
25.1,1.51933
25.1167,1.51659
25.1333,1.51385
25.15,1.51094
25.1667,1.51107
25.1833,1.514
25.2,1.51631
25.2167,1.51797
25.2333,1.51889
25.25,1.51877
25.2667,1.51812
25.2833,1.51705
25.3,1.51523
25.3167,1.51524
25.3333,1.51693
25.35,1.51789
25.3667,1.51812
25.3833,1.51768
25.4,1.51657
25.4167,1.51476
25.4333,1.51441
25.45,1.5155
25.4667,1.51602
25.4833,1.51612
25.5,1.51613
25.5167,1.51623
25.5333,1.51627
25.55,1.51625
25.5667,1.51619
25.5833,1.51609
25.6,1.51564
25.6167,1.51511
25.6333,1.51452
25.65,1.51371
25.6667,1.51413
25.6833,1.51537
25.7,1.51597
25.7167,1.51642
25.7333,1.51674
25.75,1.51702
25.7667,1.51749
25.7833,1.5178
25.8,1.51803
25.8167,1.51821
25.8333,1.51833
25.85,1.51842
25.8667,1.51848
25.8833,1.51918
25.9,1.52021
25.9167,1.52061
25.9333,1.52104
25.95,1.52151
25.9667,1.52213
25.9833,1.52307
26,1.52385
26.0167,1.52471
26.0333,1.52563
26.05,1.52657
26.0667,1.52754
26.0833,1.52855
26.1,1.52962
26.1167,1.53072
